aadtjegkh	adv	nettopp, nylig
aaj	adv	også, igjen
aales	adv	fredelig, fritt for udyr
aalloes	adv	går for seg sjøl
aarehke	adv	tidlig
aavonte	adj	avundsjuk
aejkien	adv	den gangen
aelhkies-laakan	adv	lettvint måte på-
alvas	adv	forferdelig
baanhtsan	adv	rådløs, bli rådløs,	(få det) travelt
barras	adv	spredt
bealese	adv	borttil, ved siden av
beavloes	adj	flekkvis bart
bijjede	adv	ovenfra	oppe
bijjiebasse	adv	opp lengre-
buerebe	adv	bedre
buerie-laakan	adv	god måte på-
bueriebadtje	adv	bedre litt-
bååktjehke	adv	verkende, vondt
bæjjese	adv	opp, oppover
bøøremes	adj	best
daebpede	adv	herfra
daebpelen	adv	hitover
daerpies	adv	nødvendig
dallah	adv	straks, øyeblikkelig
dallahmasten	adv	nesten
mahte	adv	nesten
dïehre	adv,	derfor
gaavhtan	adv,	derfor
dan	adv	så
darhke	adv	egentlig
dellie maa	adv	endelig
duekesne	adv	bakom
duakan	adv	bakom
dubpede	adv	der borte fra
dubpene	adv	der borte
dubpiebasse	adv	bort	(e) lengre-	
duvvene	adv	kysten ved-	(utover til kysten-dåvvese)
dån	adv	vel,	(du vel)
dåvvese	adv	ut fra land
easkah	adv	da først, nettopp da
ektede	adv	bestandig
ennje, annje	adv	ennå
faahketji	adj	plutselig
faakhetji	adj	plutselig
fahkes	adv	våken
fiere-guhte	adv	hver og en	(på hver side-fiere guhte bieliem/fiere-guhte	(n) bielesne)	(på hver sin kant-fiere guhtene haeresne)	(til hver side-giekh bealan)
gaajhke	adv	alt
gaajhke-såårts	adv	alle slag
gamte	adj	brei
gellien aejkien	adv	mange ganger
gidtjh	adv	nemlig, sikkert
gieltesne	adv	spent
giengeles	adj	dyp
gietskemes	adv	nærmest
gietskiebasse	adv	nærmere
goh		adv	da	(ikke)
gosse	adv	hvor hen
gubpene	adv	hvor
guhkiem	adv	lenge	(du ble jo så lenge borte -guhkiem hov sjidtih)
gåabph	adv	hvor, hvor hen
gåavode	adv		krum
gåavede	adv		krum
gåebpelen	adv	hvor, i hvilken retning
gåetesne	adv	heime
gåhkese	adv	langt av sted
gårroeh	adv	venstre
halhta tjalhta	adv	nesten umulig
harhtsoeh	adj/adv	brå
hijven	adj/adv	bra, god, godt
hijven-laakan	adv	bra måte på en-
hov	adv	da, jo
hujnesne	adv	mismodig, er mismodig
iktst	adv	alltid
jaame	adj	død
jallan	adv	knapt
jallese	adv	vestover
jeanasommes	adv	mesteparten
jijne	adv	mye
jijnjemes	adv	mest
joekoen	adv	særs, særdeles, særskilt
johke-beala	adv	nedetter eller oppetter elva
juhtele	adv	glir/renner lett
jåasoeh	adj	dum, toskete
kaanne	adv	kanskje
luste	adv	moro, morsomt
luvlelen	adv	østover
maa	adv	jo visst, sannelig	(av amma)
maaje	adv	riktignok
maam-gih	adv	noe som helst,	(ikke) noe som helst
madtege	adv	lite av, svært lite av		(madtege graesie-lite gress),	( madtege beapmoeh),
madtege	adj	dårlig passende, passelig
madtjele	adj	blid og fornøyd
man guhkiem	adv	hvor lenge, om litt, etter en stund	- adv.	(man guhkiem, dellie govlem skuehtie baahtsa-om litt hører jeg et skudd som løsner)
mearas, mearan	adv	mens
mej varki	adv	langt om lenge	(fast uttrykk)	(mej varki, dellie dan dållen gåajkoe båata)
minngebe	adv	den neste, følgende
minngemes	adv	siste den-
måedtie-såårts	adv	forskjellig slags
mænngan	adv	siden, etterpå
mænngese	adv	bakover
naa	adv	nokså, temmelig
nagke, nagkh	adv	altså, slik nå jeg forstår
noerhtelen	adv,	nordom
noerhtese	adv	nordover
nov amma	adv	ja visst, jo da
nuekies	adv	nok, tilstrekkelig
nåake-laakan	adv	dårlig vis på-
nåå	adv	jaså
ohtje	adv	liten, litt
ojhte	adv	nettopp, jo visst
okteges	adj	avsides
oktegh	adv	alene
oktegims	adv	alene, for seg
olkese	adv	ut
onne	adv	liten
onn’ohtje	adj	bitte liten
praare	adj	bratt, vanskelig
raajan	adv	like til
raakte	adv	endog, nesten
raakth	adv	(ikke)	nettopp	(ikke), slettes
raakth	adv	like	(etter)
sjiehtele	adj	passende
sjiehteles	adj	passende
sneehpes-laakan	adv	på en hurtig måte
sån	adv	vel
tjiehpies-laakan	adv	netthendt måte på-
tjietjelen	adv	alene, for seg sjøl
tjietjele	adv	alene, for seg sjøl
varkebe	adj	fortere
varkemes	adj	fortest
varki	adj	fort
vesties-laakan	adv	stygt, forferdelig
vihties	adv	visst
voestegh	adj	først
vuelelen	adv	nedenfor
vueliebasse	adv	ned	(e) lenger-	- adv.
våålese	adv	nedover, ned
ålkene	adv	ute
ålkide	adv	utenfra, fra ute
ålkolde	adv	utenpå, utvendig
ånnetji	adv	litt
ååpsen	adv	altfor
faagka, faagkan 	litt for, betydelig, nesten for 	(daate hov lea faagkan buerebe-denne er betydelig bedre; faagkan boerehke-nesten for snill; fagkan  jåalhkoes-nesten for snar til å springe; faagkan gyödtsehke-nesten for smal; faagkan moehtege-nesten for mye snø til å farte) 	(treavkah fagkan åenehkes-skiene er litt for korte)															
faagka, faagkan 	nesten for, litt for, betydelig 	(daate hov lea faagkan buerebe-denne er betydelig bedre; faagkan boerehke-nesten for snill; fagkan  jåalhkoes-nesten for snar til å springe; faagkan gyödtsehke-nesten for smal; faagkan moehtege-nesten for mye snø til å farte)																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																																													
aahgkh	adv	uten opphold, med en gang	(tillegg til forskj. ord, f. eks: dallah aahgkh)
aaj-viht	adv	igjen, atter, på nytt	(dihte aaj-vihth-han gjentar/forsøker på nytt)
aajmoen, aajmojne	adv	igjen, i behold
aalkest	adv	langsetter, på langs
dåarest	adv	kryss tvers på
aalkesth	adv	langs på-, langsetter
aalkoevisnie	adv	i begynnelsen
aalloes	adv	for seg sjøl som går-, for seg
aallohks	adv	adspredt, bortkommen
aebliehkåbpojde	adv	til de som er latere
aellh	adv	nei, jasså
aellies	adv	(aellies ov numhtie klaadtenh	så ikke, for at ikke	(for at de) ikke skal blande sammen slik)??
aelties, gudtsien aelties	adv	takk	(den andre svarer: utnieh læjnosth)
aktede	adv	fra en	(aktede våhkoste jijniebidie våhkojde-fra en uke opptil flere uker)
aktegh	adv	en eneste
aktesne, ektesne , aktene, ektine	adv	sammen
akteste-måbpan	adv	fra det ene til det andre
akti-akti	adv	én for én, én og én	(med)
annje! ennje!	adv	please!	(vuejnieh annje!-se der!)	(govlh annje!-hør nå her!)
astoeh	adv	tid god
baajh manne åånedem	adv	unnskyld, omforlatelse
badth	adv	(uttrykker selvfølge, forvissning, oppfordring grunnet på forvissning)	virkelig, altså, bare, da, ja, nok	(nimhtie badth dah ussjedh-de tenker da det/de tenker det, ja)	(suelien badth	(gjør det) i smug  da vel)	(aellieh badth-å nej da)
baenhtesne	adv	nød i
barre	adv	bare
beeli	adv	tider, i de tider
biejjege	adv	imorgen, om dagen
biejjh-guakoen	adv	solskinnet i -, mens solen skinner
biejjhguakoen	adv	solen	(mens s. skinner), i solskinnet
boerehke-laakan	adv	bra, vel, på god måte
byjjobse	adv	anskueliggjort, opp i dagen
byögke, byögkeles	adv	omtalt, berømt
bæjjes-våårte	adv	(fra kysten)	oppover mot fjellet	(bæjjes-våårte juhtedh-flytte oppover mot fjellet om våren)
bæjngolen	adv	utenfor	(dah sijhtieh mijjiem bæjngolen utnedh-de vil holde oss utafor)
bååstede, bååstide	adv	tilbake
daajroes	adv	som kjent, som man vet
daan mearan	adv	til nå
daasnegh	adv	akkurat her
daastegh	adv	akkurat herfra
dabpanahkh	adv	akkurat der borte
daebpelen	adv	hitover, herover, prep., hitenfor
daebpene	adv	her på disse kanter
daehtie miereste	adv	heretter, fra nå av
daelie jih daagkoe?	adv	der og da	(her og nå)
daelvege	adv	om vinteren
daen biejjien	adv	dag i
dallah	adv	straks, med en gang, omgående	(destie dallah akte guelie vinhtsese båata)
dallah, dallegh, dallah-masten	adv	straks, med én gang, så snart som
dalletje	adv	noe som skal brukes straks, med en gang	(daate lea dalletje mielhkie-denne melken skal brukes straks	(skal ikke lagres))
dan guhkiem	adv	så lenge
darhke	adv	(uventet)	jo	(dov darhke-det hadde  du jo	(det hadde jeg ikke ventet)) og så?, så.., da, derimot	(nåå,daennie viermesne darhke,man jijnjh daesnie?-javel,enn i dette garnet da, hvor mange er det her?)	(gukts darhkan-hva så/og så)
dastegh	adv	(for det tilfellet at) det plutselig skulle	plutselig, i tilfelle	(dastegh dle löövti	(dïhte duvrie)-plutselig så angrep den	(bjørnen))	(dastegh obrije-i tilfelle det skulle begynne å regne)
dasth, dastege	adv	nettopp, akkurat idet, just	(dihte klaahka dan alman vøøste vualka, mohte dasth goh edtja dievviehtidh dle svitnjeste jih baalte vualka)
debpede	adv	derfra
debpelen	adv	ditover, mere i den retningen	(manne debpelen vualkam-jeg drar ditover)
debpene	adv	der borte , åh, var det der borte den var! 
dejpeladtje,dej-baaletje	adv	før i tiden	(som er fra-), gammeldags
dejpeli	adv	gamle dager i-, før i tid
dellie, dle	adv	så, da, nå
devverde	adv	såpass	(devverde lij-han var så pass til kar)	(devverde lij vaarredh-han var så pass til å småspringe at det klarte seg)	(devverde hov gaarsje	(reinflokken) tåler så pass	(at det går an å flytte))
dovletje aejkiej	adv	gamle dager	(i-)
dovletje aejkijste	adv	gammel tid	(fra-)
dæjman	adv	fjor i
døøhki døøhki	adv	(gruppe for gruppe)	lagvis	(lag på lag), gruppevis
dåajmetje-laakan	adv	høflig på-, høvisk vis
easkah	adv	virkelig, i allfall	(dihte easkah boetje-han er i allfall	(virkelig) en hestkuk)	(dellie easkah bøøti-da først kom han)	(easkam båata-nå først kommer han) nettopp	(da), da først
faavre	adv	straks, med én gang	(faavre laarhkenisti-han slo seg i hjel med én gang)	(ij hov daate faavre ajpesth-denne	(slaktekniven) dreper jo ikke med én gang)	(faavre leah vuatjeme?- har du skutt den steindød/så den døde med én gang?)
gidtjh	adv	sikkert, nemlig
giesege	adv	sommeren om
gietskene, gietskes	adv	nær, nær ved
gietskese	adv	nær til, til ved siden av
gietskesisnie	adv	nærheten	(i-)
gietskesne	adv	ved siden av, attmed
gietskie, gietskies	adv	(i møte)	til	(nær), mot
gietske, gietskes	adv	nær, som er i nærheten
gietskies mieresne	adv	avstand, på kort
gijrege	adv	om våren
guektelen	adv	to retninger i
guenhtede	adv	baklengs, på rygg	(guenhtede vaedtsedh- gå baklengs)	(guenhtede gahtjedh-falle på rygg)
guhkies madtese	adv	lang tid
gujht	adv	nok, sikkert
gut	adv	allfall i-, først nå/da	(sterkere enn gujht som betyr nok, jo)	(manne gut båatam	jeg	kommer i allfall)	(dihte gut bøøti	han	kom i allfall)	(manne gujht båatam-jeg kommer nok)	(dihte gujht bøøti-han kom jo)
gænnah	adv	heller	(ikke) heller
gåetide, gåetede	adv	hjem, hjemover	(gåetide vaedsedh- gå hjem)
gåpmolen	adv	motsatt retning i
hahkam	adv	måfå på
hævvi	adv	selvfølgelig
